"species","n_records","crop","countries","sites","temp.mean","temp.sd","temp.median","temp.q05","temp.q25","temp.q75","temp.q90","temp.q95","temp.q99","temp.max","prec.mean","prec.sd","prec.median","prec.q01","prec.q05","prec.q10","prec.q25","prec.q50","prec.q75","prec.min"
"580","Sorbaria spc",4,FALSE,3,16,18.1088082901554,1.00575175528768,18,16.4544938676577,17.4304390399722,18.7871775403387,19.3977310266936,19.7631227126532,20.4485367478818,19.5,8.71990542344787,1,8.43800951528262,6.39355754940703,7.0750517964964,7.43835385790327,8.04541567325179,8.71990542344787,9.39439517364395,7.8993671600958
"581","Euphorbia helioscopia",1,FALSE,1,1,17.5,1,17.5,15.8551463730485,16.8255102498039,18.1744897501961,18.7815515655446,19.1448536269515,19.8263478740408,17.5,8.76926459459401,1,8.76926459459401,6.44291672055317,7.12441096764254,7.48771302904941,8.09477484439793,8.76926459459401,9.44375434479009,8.76926459459401
"582","Peucedanum palustre",2,FALSE,1,1,17.5,1,17.5,15.8551463730485,16.8255102498039,18.1744897501961,18.7815515655446,19.1448536269515,19.8263478740408,17.5,8.76926459459401,1,8.76926459459401,6.44291672055317,7.12441096764254,7.48771302904941,8.09477484439793,8.76926459459401,9.44375434479009,8.76926459459401
"583","Melampyrum spc",3,FALSE,1,4,19.2666666666667,1,19.5,17.6218130397152,18.5921769164706,19.9411564168627,20.5482182322113,20.9115202936181,21.5930145407075,19.5,7.52399925872416,1,7.56306821071977,5.19765138468332,5.87914563177269,6.24244769317956,6.84950950852808,7.52399925872416,8.19848900892024,7.10633520177595
"584","Melampyrum saxosum",3,FALSE,1,4,19.1842105263158,1,19.5,17.5393568993643,18.5097207761197,19.8587002765119,20.4657620918604,20.8290641532673,21.5105584003566,19.5,7.49989068902021,1,7.56306821071977,5.17354281497937,5.85503706206874,6.21833912347561,6.82540093882413,7.49989068902021,8.17438043921629,7.10633520177595
"585","Anchusa officinalis",8,FALSE,6,30,17.5224839400428,1.11372043886392,17,15.6905768367675,16.7712909194452,18.2736769606404,18.9497741120479,19.3543910433181,20.1133851152697,20.5,7.1043981574461,1.67190049176179,6.46529189132246,3.21497600282821,4.35436656966976,4.96177146479398,5.97671841240498,7.1043981574461,8.23207790248722,5.20576607042614
"586","Crepis tectorum",4,FALSE,2,4,18.8251366120219,1,19,17.1802829850704,18.1506468618258,19.4996263622179,20.1066881775665,20.4699902389733,21.1514844860627,19,7.37811093813784,1,7.07106781186548,5.051763064097,5.73325731118637,6.09655937259324,6.70362118794176,7.37811093813784,8.05260068833392,7.07106781186548
"587","Impatiens parviflora",2,FALSE,1,1,18.2659574468085,1,17.5,16.621103819857,17.5914676966124,18.9404471970046,19.5475090123531,19.91081107376,20.5923053208494,19.5,8.30379786216633,1,8.76356109409868,5.97744998812549,6.65894423521486,7.02224629662173,7.62930811197025,8.30379786216633,8.97828761236241,7.56306821071977
"588","Galeopsis spc",1,FALSE,1,1,17.5,1,17.5,15.8551463730485,16.8255102498039,18.1744897501961,18.7815515655446,19.1448536269515,19.8263478740408,17.5,8.76356109409868,1,8.76356109409868,6.43721322005784,7.1187074671472,7.48200952855408,8.08907134390259,8.76356109409868,9.43805084429476,8.76356109409868
"589","Anemone ranunculoides",10,FALSE,3,28,10.1848561759729,3.65764587533054,9,4.16856409183139,7.7178115232155,12.6519008287304,14.8723179737105,16.2011482601145,18.6938128820424,19,6.66827538688211,1.07643357916331,6.4187226735543,4.16411641844938,4.89769971002299,5.28877024830059,5.94223197096958,6.66827538688211,7.39431880279464,6.02494806948574
"590","Lathraea squamaria",1,FALSE,1,1,9.5,1,9.5,7.85514637304853,8.82551024980392,10.1744897501961,10.7815515655446,11.1448536269515,11.8263478740408,9.5,6.26099039769268,1,6.26099039769268,3.93464252365184,4.61613677074121,4.97943883214808,5.5865006474966,6.26099039769268,6.93548014788877,6.26099039769268
"591","Ranunculus auricomus",3,FALSE,1,6,9.0125,1,9.5,7.36764637304853,8.33801024980392,9.68698975019608,10.2940515655446,10.6573536269515,11.3388478740408,9.5,6.4809612367544,1,6.526867724261,4.15461336271356,4.83610760980292,5.1994096712098,5.80647148655831,6.4809612367544,7.15545098695048,6.26099039769268
"592","Tussilago farfara",3,FALSE,2,6,9.22727272727273,1,9,7.58241910032125,8.55278297707664,9.90176247746881,10.5088242928173,10.8721263542242,11.5536206013136,9.5,6.15042308339795,1,5.89915241708502,3.82407520935711,4.50556945644648,4.86887151785335,5.47593333320187,6.15042308339795,6.82491283359403,5.80517017493889
"593","Spiraea chamaedryfolia",12,FALSE,2,45,15.8317307692308,1,16,14.1868771422793,15.1572410190347,16.5062205194269,17.1132823347754,17.4765843961822,18.1580786432716,16,6.66657427963295,1,6.69328015549925,4.34022640559211,5.02172065268148,5.38502271408835,5.99208452943687,6.66657427963295,7.34106402982903,6.2449979983984
"594","Paeonia delavayi",1,FALSE,1,1,16.5,1,16.5,14.8551463730485,15.8255102498039,17.1744897501961,17.7815515655446,18.1448536269515,18.8263478740408,16.5,6.84105249504782,1,6.84105249504782,4.51470462100698,5.19619886809635,5.55950092950322,6.16656274485174,6.84105249504782,7.5155422452439,6.84105249504782
"595","Oxalis acetosella",3,FALSE,2,9,9.14356435643564,1,9,7.49871072948417,8.46907460623956,9.81805410663173,10.4251159219802,10.7884179833871,11.4699122304765,10,6.14277321750452,1,6.0909771211194,3.81642534346368,4.49791959055305,4.86122165195992,5.46828346730844,6.14277321750452,6.8172629677006,5.80517017493889
"596","Ranunculus circinatus",1,FALSE,1,1,9.5,1,9.5,7.85514637304853,8.82551024980392,10.1744897501961,10.7815515655446,11.1448536269515,11.8263478740408,9.5,6.26099039769268,1,6.26099039769268,3.93464252365184,4.61613677074121,4.97943883214808,5.5865006474966,6.26099039769268,6.93548014788877,6.26099039769268
"597","Stellaria nemorum",3,FALSE,2,4,17.0231481481481,1.78727684247402,16,14.0833393514384,15.8176482371366,18.2286480591597,19.3136355836823,19.9629569448579,21.18097583096,20.5,6.80964916833532,1.25125429035901,6.78969824734502,3.89879641007416,4.75151901059971,5.20610227363133,5.9656909745993,6.80964916833532,7.65360736207134,5.37587198694314
"598","Asparagales spc",5,FALSE,1,15,8.54223433242507,1,9,6.8973807054736,7.86774458222899,9.21672408262115,9.82378589796967,10.1870879593765,10.8685822064659,9,5.836758591532,1,5.8309518948453,3.51041071749116,4.19190496458053,4.5552070259874,5.16226884133592,5.836758591532,6.51124834172809,5.78791845139511
"599","Gagea lutea",1,FALSE,1,1,9,1,9,7.35514637304853,8.32551024980392,9.67448975019608,10.2815515655446,10.6448536269515,11.3263478740408,9,5.78791845139511,1,5.78791845139511,3.46157057735427,4.14306482444364,4.50636688585051,5.11342870119903,5.78791845139511,6.46240820159119,5.78791845139511
"600","Acer platanoides",6,FALSE,2,30,10.0846774193548,1,10.5,8.43982379240336,9.41018766915876,10.7591671695509,11.3662289848994,11.7295310463063,12.4110252933957,11,5.99659383938467,1,5.82237078259363,3.67024596534383,4.3517402124332,4.71504227384007,5.32210408918859,5.99659383938467,6.67108358958075,5.78791845139511
"601","Scilla siberica",4,FALSE,1,8,8.52727272727273,1,9,6.88241910032125,7.85278297707665,9.20176247746881,9.80882429281733,10.1721263542242,10.8536206013136,9,5.91541997820256,1,5.91607978309962,3.58907210416172,4.27056635125109,4.63386841265796,5.24093022800648,5.91541997820256,6.58990972839864,5.8309518948453
"602","Betula pubescens",4,FALSE,2,12,10.2319444444444,1.3055299555627,11.5,8.08453876194334,9.35137787084345,11.1125110180454,11.9050484028612,12.3793501269456,13.2690612810644,11.5,6.90505252729151,1.0634343158009,7.94355098743629,4.43113436754601,5.15585873592174,5.54220661502302,6.18777698127702,6.90505252729151,7.622328073306,5.80517017493889
"603","Betula nana",5,FALSE,2,20,10.6835051546392,1,11,9.0386515276877,10.0090154044431,11.3579949048353,11.9650567201838,12.3283587815906,13.00985302868,11,6.72314344953956,1,6.75277737601352,4.39679557549872,5.07828982258809,5.44159188399496,6.04865369934348,6.72314344953956,7.39763319973565,5.80517017493889
"604","Gagea minima",6,FALSE,1,10,9,1,9,7.35514637304853,8.32551024980392,9.67448975019608,10.2815515655446,10.6448536269515,11.3263478740408,9,5.93262853140722,1,5.89915241708502,3.60628065736638,4.28777490445575,4.65107696586262,5.25813878121114,5.93262853140722,6.60711828160331,5.80517017493889
"605","Noccaea caerulescens",4,FALSE,1,8,9,1,9,7.35514637304853,8.32551024980392,9.67448975019608,10.2815515655446,10.6448536269515,11.3263478740408,9,5.98774962306046,1,6.02494806948574,3.66140174901962,4.34289599610899,4.70619805751586,5.31325987286438,5.98774962306046,6.66223937325654,5.86515144987749
"606","Arabidopsis arenosa",7,FALSE,4,20,14.7368154158215,4.86309562796232,14,6.73773493395582,11.4567072605375,18.0169235711055,20.9691232312297,22.7358958976872,26.050067591189,20.5,6.86688689810053,1.34637031536082,6.12372435695795,3.73476117728919,4.65230480165948,5.14144391264709,5.95877392042139,6.86688689810053,7.77499987577967,5.37587198694314
"607","Corydalis pumila",1,FALSE,1,1,9,1,9,7.35514637304853,8.32551024980392,9.67448975019608,10.2815515655446,10.6448536269515,11.3263478740408,9,5.91607978309962,1,5.91607978309962,3.58973190905878,4.27122615614814,4.63452821755502,5.24159003290353,5.91607978309962,6.5905695332957,5.91607978309962
"608","Geranium sylvaticum",4,FALSE,1,6,15.6151315789474,1,16,13.9702779519959,14.9406418287513,16.2896213291435,16.896683144492,17.2599852058988,17.9414794529882,16,7.29676288694751,1,7.39594488621975,4.97041501290667,5.65190925999604,6.01521132140291,6.62227313675143,7.29676288694751,7.97125263714359,7.05691145190302
"609","Aronia melanocarpa",6,FALSE,3,36,14.7007575757576,1.09502825368492,14,12.8995963810696,13.962172242472,15.4393429090432,16.1040927485831,16.5019187704456,17.2481742257321,16,6.3994430741826,1.17754901994843,6.12372435695795,3.6600544150467,4.46254729780727,4.89035328416218,5.60519832987394,6.3994430741826,7.19368781849125,5.31977453845555
"610","Crataegus flabellata",6,FALSE,2,20,14.4059829059829,1,14.5,12.7611292790314,13.7314931557868,15.080472656179,15.6875344715275,16.0508365329344,16.7323307800237,16,7.62845746081495,1.12683402420289,7.05691145190302,5.00704952421367,5.7749804291325,6.18436155298881,6.8684194613179,7.62845746081495,8.388495460312,6.2449979983984
"611","Syringa josikaea",19,FALSE,4,66,21.7234741784038,2.30352238156037,23,17.9345170343303,20.169771942694,23.2771764141135,24.6755568927595,25.5124313224772,27.0822685735522,24.5,6.02056210722442,1.44233315576529,6.50384495817666,2.66519343665122,3.64813518469152,4.17213779341653,5.04772317729276,6.02056210722442,6.99340103715608,3.6469165318115
"612","Actinidia spc",2,FALSE,1,1,16,1,16,14.3551463730485,15.3255102498039,16.6744897501961,17.2815515655446,17.6448536269515,18.3263478740408,16,6.28490254498827,1,6.28490254498827,3.95855467094743,4.6400489180368,5.00335097944367,5.61041279479219,6.28490254498827,6.95939229518435,6.28490254498827
"613","Sedum acre",4,FALSE,2,4,16.9189356435644,1.21761151442743,16,14.9161429278405,16.0976691573623,17.7402021297664,18.479367586104,18.9217283592882,19.7515236015603,19.5,7.04337458292489,1.05829309833637,6.28490254498827,4.58141668349798,5.3026373417486,5.68711740594687,6.32956673539375,7.04337458292489,7.75718243045602,6.28490254498827
"614","Angelica archangelica",5,FALSE,3,9,17.3536585365854,1.47585000164678,17.5,14.9261013085403,16.3582128376477,18.349104235523,19.2450364167048,19.7812157646304,20.7869990503195,20.5,7.3940963262581,1,7.88669770943454,5.06774845221726,5.74924269930663,6.1125447607135,6.71960657606202,7.3940963262581,8.06858607645419,6.28490254498827
"615","Rubus odoratus",3,FALSE,1,9,16.9054054054054,1,16.5,15.2605517784539,16.2309156552093,17.5798951556015,18.18695697095,18.5502590323569,19.2317532794462,18,8.21627903937863,1.0983437995267,8.64869950050295,5.66114927638375,6.40966425708747,6.80869482358898,7.47545740440645,8.21627903937863,8.95710067435081,6.69328015549925
"616","Sisymbrium altissimum",3,FALSE,2,4,18,1,18,16.3551463730485,17.3255102498039,18.6744897501961,19.2815515655446,19.6448536269515,20.3263478740408,18,8.90754589948609,1,8.64869950050295,6.58119802544525,7.26269227253462,7.62599433394149,8.23305614929001,8.90754589948609,9.58203564968217,8.64869950050295
"617","Rheum officinale",2,FALSE,1,4,16,1,16,14.3551463730485,15.3255102498039,16.6744897501961,17.2815515655446,17.6448536269515,18.3263478740408,16,6.88937263849101,1,6.69328015549925,4.56302476445017,5.24451901153954,5.60782107294641,6.21488288829493,6.88937263849101,7.56386238868709,6.69328015549925
"618","Paeonia anomala",3,FALSE,1,4,14.5403071017274,1,14.5,12.895453474776,13.8658173515314,15.2147968519235,15.821858667272,16.1851607286789,16.8666549757683,16,7.04714016946607,1,7.05691145190302,4.72079229542523,5.40228654251459,5.76558860392147,6.37265041926999,7.04714016946607,7.72162991966215,6.69328015549925
"619","Galega orientalis",3,FALSE,2,4,17.7190476190476,1,18,16.0741939920961,17.0445578688515,18.3935373692437,19.0005991845922,19.3639012459991,20.0453954930885,18,8.73927214756244,1,8.97775018977472,6.4129242735216,7.09441852061097,7.45772058201784,8.06478239736636,8.73927214756244,9.41376189775852,7.28010988928052
"620","Spiraea media",2,FALSE,1,1,14.5,1,14.5,12.8551463730485,13.8255102498039,15.1744897501961,15.7815515655446,16.1448536269515,16.8263478740408,14.5,7.05691145190302,1,7.05691145190302,4.73056357786218,5.41205782495155,5.77535988635842,6.38242170170694,7.05691145190302,7.7314012020991,7.05691145190302
"621","Centaurea montana",1,FALSE,1,1,16,1,16,14.3551463730485,15.3255102498039,16.6744897501961,17.2815515655446,17.6448536269515,18.3263478740408,16,7.28010988928052,1,7.28010988928052,4.95376201523968,5.63525626232905,5.99855832373592,6.60562013908444,7.28010988928052,7.9545996394766,7.28010988928052
"622","Trifolium spc",4,FALSE,2,9,17.3504672897196,1,17,15.7056136627682,16.6759775395235,18.0249570399157,18.6320188552642,18.9953209166711,19.6768151637605,18,7.89881607805479,1,7.20416556791972,5.57246820401395,6.25396245110331,6.61726451251018,7.2243263278587,7.89881607805479,8.57330582825087,7.02139581849649
"623","Erysimum cheiranthoides",3,FALSE,1,4,17.2622950819672,1,17.5,15.6174414550157,16.5878053317711,17.9367848321633,18.5438466475118,18.9071487089187,19.5886429560081,17.5,7.99599137852387,1.02901335114811,7.02139581849649,5.60214835672083,6.30341503570642,6.67725770739372,7.30193242035955,7.99599137852387,8.69005033668819,7.02139581849649
"624","Polemonium caeruleum",1,FALSE,1,1,16.5,1,16.5,14.8551463730485,15.8255102498039,17.1744897501961,17.7815515655446,18.1448536269515,18.8263478740408,16.5,9.32737905308882,1,9.32737905308882,7.00103117904797,7.68252542613734,8.04582748754422,8.65288930289273,9.32737905308882,10.0018688032849,9.32737905308882
"625","Hieracium laevigatum",31,FALSE,6,231,19.3375080282595,1.56497852904398,20,16.7633474186603,18.2819460511424,20.3930700053766,21.3431087121995,21.9116686378586,22.9781925022205,22,7.40316184408471,1,7.64198936992194,5.07681397004387,5.75830821713324,6.12161027854011,6.72867209388863,7.40316184408471,8.07765159428079,5.75326014447461
"626","Actaea rubra",3,FALSE,1,1,18.3101092896175,1,18.5,16.665255662666,17.6356195394214,18.9845990398136,19.5916608551621,19.954962916569,20.6364571636583,18.5,7.60393797822488,1,6.96419413859206,5.27759010418404,5.95908435127341,6.32238641268028,6.9294482280288,7.60393797822488,8.27842772842097,6.96419413859206
"627","Hylotelephium telephium",12,FALSE,4,63,18.3160860655738,1.40228291844205,18,16.0095359211623,17.3702606102096,19.261911520938,20.1131839350396,20.6226362099853,21.5782839516952,22,7.13377626939148,1,7.02139581849649,4.80742839535064,5.48892264244001,5.85222470384688,6.4592865191954,7.13377626939148,7.80826601958757,6.12372435695795
"628","Linaria vulgaris",8,FALSE,2,15,19.1024734982332,1.76904857683529,17.5,16.1926475303723,17.9092683655588,20.2956786309076,21.3696004714009,22.0122994660941,23.217895894029,21.5,6.30992732093448,1,7.02139581849649,3.98357944689364,4.66507369398301,5.02837575538988,5.6354375707384,6.30992732093448,6.98441707113056,5.42217664964911
"629","Viola arvensis",11,FALSE,3,20,19.8955056179775,2.58782275318129,20.5,15.6389159764997,18.1500456956325,21.6409655403225,23.2119339186689,24.1520952594553,25.9156815782353,25,6.85431771055531,1,7.02851346516459,4.52796983651447,5.20946408360383,5.57276614501071,6.17982796035923,6.85431771055531,7.52880746075139,5.28204502252679
"630","Geranium dissectum",3,FALSE,2,4,17.2414634146341,1,17,15.5966097876827,16.5669736644381,17.9159531648302,18.5230149801787,18.8863170415856,19.567811288675,18.5,5.16253493172778,1.32729228486732,4.58257569495584,2.07479134659588,2.97933340293906,3.46154142612079,4.26728989007044,5.16253493172778,6.05777997338513,4.58257569495584
"631","Photinia glabra",7,FALSE,1,30,15.6755319148936,1.91181117217484,15,12.5308823742955,14.3860348749513,16.9650289548359,18.1256165156199,18.8201814554918,20.1230697708501,18,4.82066426409613,1,4.59347367250537,2.49431639005529,3.17581063714466,3.53911269855153,4.14617451390005,4.82066426409613,5.49515401429221,4.41588043316392
"632","Allium triquetrum",5,FALSE,2,9,13.2810880829016,2.57699711634992,11.5,9.0423050294299,11.5429299416387,15.0192462241644,16.5836427717637,17.5198711363732,19.2760798459316,17,7.13173178409703,1.62522571135281,8.24621125123532,3.35089140565491,4.45847337816358,5.0489212293495,6.03553370003443,7.13173178409703,8.22792986815964,4.58257569495584
"633","Quercus pyrenaica",16,FALSE,2,40,17.531652989449,3.8640550972955,15.5,11.1758479479222,14.9253874321303,20.1379185467677,22.4836388487386,23.8874580309758,26.5207893502191,26.5,4.18082405644097,1.17023239699997,4.42718876715236,1.45845640754637,2.25596305385945,2.68111089601465,3.3915142993171,4.18082405644097,4.97013381356485,2
"634","Hesperocyparis glabra",2,FALSE,1,1,21.5,1,21.5,19.8551463730485,20.8255102498039,22.1744897501961,22.7815515655446,23.1448536269515,23.8263478740408,21.5,6.84835757901119,1,6.84835757901119,4.52200970497035,5.20350395205972,5.56680601346659,6.17386782881511,6.84835757901119,7.52284732920727,6.84835757901119
"635","Quercus petraea",12,FALSE,4,50,16.6358695652174,2.45294249371451,16,12.6011382077277,14.9813849953865,18.2903541350482,19.7794418582281,20.6706009227071,22.3422671206146,25,5.24778415001304,1,5.49545273476171,2.9214362759722,3.60293052306157,3.96623258446844,4.57329439981696,5.24778415001304,5.92227390020913,2.25831793709389
"636","Diplotaxis erucoides",51,FALSE,4,112,24.7074084546868,3.67908497603472,26.5,18.6558521879935,22.225903348251,27.1889135611227,29.4223455654958,30.7589647213802,33.2662399671008,28.5,2.71601543313877,2.1951917544244,2.54950975679639,-2.39076423787841,-0.894753685980168,-0.0972359964144167,1.23538109506456,2.71601543313877,4.19664977121298,0
"637","Ceanothus thyrsiflorus",9,FALSE,1,20,18.074144486692,1.20760160966076,17.5,16.0878165991291,17.2596295786555,18.8886593947285,19.6217482201069,20.060472374255,20.8834459240146,20,6.85235355671306,2.26296334929954,5.37587198694314,1.58791358003773,3.13011008395946,3.95224933364818,5.32600797254112,6.85235355671306,8.378699140885,4.41588043316392
"638","Acer campestre",12,FALSE,5,84,15.9694244604317,1,16,14.3245708334802,15.2949347102356,16.6439142106277,17.2509760259763,17.6142780873831,18.2957723344725,18.5,5.8415486485794,1.24873149445606,5.54977487291151,2.93656479120371,3.78756812083482,4.24123484691439,4.99929205482175,5.8415486485794,6.68380524233705,4.59347367250537
"639","Carduus tenuiflorus",25,FALSE,3,144,19.8147233201581,2.83462947414945,19.5,15.1521727485398,17.9027947942406,21.7266518460756,23.4474471604932,24.4772738917764,26.4090575710392,26.5,4.10938403200321,1.94982034152147,3.84707683702834,-0.42657637425685,0.90221497134786,1.61058872079566,2.79425019692316,4.10938403200321,5.42451786708327,1.48323971359993
"640","Crithmum maritimum",3,FALSE,1,1,23.2491289198606,1,23,21.6042752929092,22.5746391696645,23.9236186700567,24.5306804854052,24.8939825468121,25.5754767939015,23.5,4.76819164526157,1.36826173972416,3.4058773289712,1.58513885592285,2.51760136005735,3.01469367064329,3.84531312623216,4.76819164526157,5.69107016429097,3.4058773289712
"641","Hedera hibernica",10,FALSE,3,48,21.2559241706161,3.22867497385069,22.5,15.9452264296304,19.0782159940392,23.433632347193,25.3936376379891,26.5666219116019,28.7669453320025,24,4.5707250997881,1.87192244889412,5.39444161892591,0.215982290433954,1.49168667035274,2.17175995482977,3.30813259484707,4.5707250997881,5.83331760472913,1.37840486650331
"642","Senecio doria",3,FALSE,1,4,20.9672897196262,1,21,19.3224360926747,20.2927999694301,21.6417794698223,22.2488412851708,22.6121433465776,23.293637593667,21.5,6.03025176217031,1.92172025364875,6.84835757901119,1.55966193559331,2.86930323297005,3.56746816256798,4.73407114834001,6.03025176217031,7.3264323760006,3.71483514977448
"643","Sorbus commixta",9,FALSE,2,20,16.9977678571429,1.14301474274887,17,15.1176759118734,16.2268161288357,17.76871958545,18.4626001901532,18.8778598024123,19.656817773934,19.5,5.43679703182726,1,4.74341649025257,3.11044915778642,3.79194340487578,4.15524546628266,4.76230728163118,5.43679703182726,6.11128678202334,4.58257569495584
"644","Oenanthe crocata",15,FALSE,3,70,16.613550021106,2.12663441163363,17,13.1155476959306,15.1791569080448,18.0479431341671,19.338941680676,20.1115523462813,21.5608414634719,20.5,7.15362104052955,2.16207712783471,8.55570012214079,2.12387751067896,3.59732063506181,4.38280771252481,5.69532217867166,7.15362104052955,8.61191990238744,3.7282704529044
"645","Linum usitatissimum",3,FALSE,1,4,12.3730158730159,2.01785679168419,11.5,9.05393681054546,11.0119921496613,13.7340395963704,14.9590034034436,15.6920949354863,17.0672527304693,17,5.56743721597957,1,5.75326014447461,3.24108934193873,3.92258358902809,4.28588565043497,4.89294746578349,5.56743721597957,6.24192696617565,4.58257569495584
"646","Pyracantha angustifolia",8,FALSE,2,20,17.5318021201413,1,17.5,15.8869484931899,16.8573123699453,18.2062918703374,18.8133536856859,19.1766557470928,19.8581499941822,19,4.86237708913525,1,4.69041575982343,2.53602921509441,3.21752346218378,3.58082552359065,4.18788733893917,4.86237708913525,5.53686683933133,4.41588043316392
"647","Smyrnium olusatrum",7,FALSE,2,8,12.9489795918367,2.38302850196861,12,9.02924651724493,11.3416512928338,14.5563078908397,16.002953499272,16.8687126664285,18.4927328811701,18,7.5602727431533,1.43713912582042,8.18535277187245,4.21698719310005,5.19638923961371,5.71850484655274,6.59093713318167,7.5602727431533,8.52960835312493,4.41588043316392
"648","Sorbus graeca",26,FALSE,4,135,16.9757673667205,2.91493969081459,18.5,12.1811182439393,15.0096704228263,18.9418643106147,20.7114128909521,21.7704164895017,23.7569311194043,23,7.38940739805585,2.10542715375157,8.20365790669016,2.49145141497804,3.92628790792547,4.69119393302542,5.96931836306591,7.38940739805585,8.80949643304579,4.59347367250537
"649","Trifolium ochroleucon",9,FALSE,4,24,22.2758229284904,1,22,20.6309693015389,21.6013331782943,22.9503126786864,23.557374494035,23.9206765554418,24.6021708025312,23,6.40437635450763,1,5.75326014447461,4.07802848046679,4.75952272755615,5.12282478896303,5.72988660431155,6.40437635450763,7.07886610470371,5.60357025654181
"650","Sonchus asper",29,FALSE,5,162,19.5868397493286,3.42535304727706,18.5,13.9526353659256,17.2764742281373,21.8972052705199,23.9766063096094,25.2210441327315,27.5554025287009,27,4.76237963821431,1.34553193845896,4.53872232902609,1.63220427372626,2.54917654906104,3.03801107599197,3.85483213716227,4.76237963821431,5.66992713926634,1.30384049944769
"651","Quercus suber",26,FALSE,3,65,20.8595971563981,3.15221023232589,19.5,15.6746727228433,18.7334636642311,22.9857306485651,24.8993171145611,26.0445215899529,28.1927347288992,26,3.4552757171378,1.68629086577352,3.50713561043767,-0.467623453468911,0.681574070475092,1.29420701814219,2.31788981232429,3.4552757171378,4.59266162195132,1.48323971359993
"652","Quercus cerris",7,FALSE,3,24,16.5556715379262,1,16.5,14.9108179109748,15.8811817877302,17.2301612881223,17.8372231034708,18.2005251648777,18.8820194119671,19.5,6.67601807284598,1.49638325910067,6.13188407343126,3.19491005928684,4.21468664180478,4.75832576449079,5.66672290221757,6.67601807284598,7.68531324347439,4.64758005633039
"653","Reseda phyteuma",22,FALSE,3,32,22.0515063168124,3.96539726439502,23,15.5290082441688,19.3768865065224,24.7261261271025,27.1333673890042,28.574004389456,31.2763998125652,27.5,4.21338038544263,1.92604404516613,4.69041575982343,-0.26726808433862,1.04531985208283,1.74505562405212,2.91428341855187,4.21338038544263,5.51247735233338,1.37840486650331
"654","Fabaceae spc",4,FALSE,3,9,21.5535714285714,2.16457055328224,19.5,17.9931697032128,20.0935907768063,23.0135520803366,24.327580209862,25.1139731539301,26.589115533411,24,3.77582907026795,1,3.87298334620742,1.44948119622711,2.13097544331648,2.49427750472335,3.10133932007187,3.77582907026795,4.45031882046403,3.36154729105512
"655","Quercus suber x Quercus trojana",22,FALSE,3,60,21.3500866551127,3.30819157476962,19.5,15.9085957447025,19.1187453462455,23.5814279639798,25.5897047468801,26.7915775655228,29.0460910919978,26,3.19987881732552,1.66043844294861,3.50713561043767,-0.662878624403658,0.468700622111847,1.07194133127429,2.07993010672515,3.19987881732552,4.3198275279259,1.48323971359993
"656","Cotoneaster dammeri",2,FALSE,1,4,15.6538461538462,4.57552014697615,11.5,8.1277852449029,12.5677047128951,18.7399875947972,21.5176111613843,23.1799070627894,26.2980977203951,20.5,7.53204272009279,1.95935410470008,5.75326014447461,2.97390346413056,4.3091920144946,5.02102939975816,6.21047845946797,7.53204272009279,8.85360698071762,5.75326014447461
"657","Ambrosia tenuifolia",3,FALSE,2,6,23.6069958847737,1,23.5,21.9621422578222,22.9325061345776,24.2814856349697,24.8885474503183,25.2518495117251,25.9333437588145,25.5,7.99606129429085,1,8.11172010426889,5.66971342025001,6.35120766733938,6.71450972874625,7.32157154409477,7.99606129429085,8.67055104448694,5.94979004083337
"658","Nemophila menziesii",2,FALSE,1,1,17,1,17,15.3551463730485,16.3255102498039,17.6744897501961,18.2815515655446,18.6448536269515,19.3263478740408,17,5.37587198694314,1,5.37587198694314,3.0495241129023,3.73101835999167,4.09432042139854,4.70138223674706,5.37587198694314,6.05036173713922,5.37587198694314
"659","Pyracantha coccinea",9,FALSE,5,56,18.1518026565465,1.60817528051038,18.5,15.5065897136253,17.0671049133235,19.2365003997695,20.2127622049547,20.7970155994677,21.8929778014468,20,7.13959821575229,1.94529529195141,6.37965522265898,2.61416464893948,3.9398721992944,4.64660198890543,5.82751648022638,7.13959821575229,8.45167995127821,5.20576607042614
"660","Coronilla valentina",3,FALSE,2,6,19.268115942029,2.92124534048425,18,14.4630949485184,17.2977659020643,21.2384659819937,23.0118424814664,24.0731369355396,26.0639488294162,25,3.9884318631428,1.06947196869214,4.41588043316392,1.50046802242956,2.22930701651659,2.61784838735931,3.26708398213792,3.9884318631428,4.70977974414768,1.89736663378484
"661","Centranthus ruber",4,FALSE,2,6,16.8783783783784,1.5807290038573,17.5,14.2783105431563,15.812192867439,17.9445638893178,18.9041641079735,19.4784462136004,20.5557039359365,18,5.25987193869807,1.36340273323644,4.69041575982343,2.08812288877201,3.01727400793856,3.51260103145112,4.34027076974077,5.25987193869807,6.17947310765537,4.41588043316392
"662","Beta vulgaris",7,TRUE,4,36,23.7249766136576,2.6705221060199,25,19.3323586417167,21.9237368254751,25.5262164018401,27.1473883994489,28.1175945855985,29.9375400375761,25.5,5.64031803210084,2.67652146435831,6.6332495807108,-0.586201986333797,1.23783199383761,2.21021775923872,3.83503173821135,5.64031803210084,7.44560432599033,0
